position,15.066053850884526,-0.9638563631665111,0.0
position,12.319995528632282,-2.4703297321884445,0.0
position,11.132448689202752,-3.712951287760663,0.0
position,13.148068482052047,-5.45596151293545,0.0
position,12.293560662818214,-5.953914266659009,0.0
position,11.601837637284774,-4.275343005129771,0.0
position,10.534288266317686,-2.3469451295032244,0.0
position,8.773279952240344,-7.19692299801392,0.0
position,6.9630858201847765,-7.043813715693978,0.0
position,5.170301830356207,-6.595090113534071,0.0
position,3.993313729379854,-5.989613016643561,0.0
